longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income;median_house_value
0.2289043;-0.009646806;0.6081367;-0.56377745;-0.19328906;-0.49441642;-0.086589955;-0.69767857;200000.0
0.2289043;-0.009646806;-0.03197882;-0.69168323;-0.56734;-0.7979946;-0.5405959;-0.67704463;383300.0
0.22684526;-0.009646806;0.7681656;-0.58257365;-0.46317393;-0.77967525;-0.50145745;-0.29347068;383300.0
0.22684526;-0.009646806;0.7681656;0.81980574;1.788234;0.21742214;1.8990337;-0.42103148;300000.0
0.22684526;-0.009646806;0.20806451;1.7091866;3.0476966;0.9754953;3.2714884;-0.2515023;225000.0
0.22684526;-0.009646806;-0.5120655;0.7459963;1.6888027;0.28372082;1.7450892;-0.33435634;341700.0
0.22684526;-0.009646806;-0.35203657;-0.91219467;-0.8703686;-1.032657;-0.9241527;1.1754208;400000.0
0.22684526;-0.009749669;-0.03197882;0.80513555;1.5680648;0.35438126;1.6355015;-0.6402985;312500.0
0.22478779;-0.009749669;1.8883677;-0.522976;-0.42529532;-0.68807834;-0.40491596;-0.46599302;431400.0
0.22478779;-0.009749669;0.12805006;0.8729852;1.82848;0.40933937;1.935563;-0.50172013;335300.0
0.22272873;-0.009749669;1.8883677;-0.63071024;-0.5578703;-0.8695274;-0.5719066;-0.105281875;430800.0
0.22478779;-0.009749669;1.5683099;-0.6389622;-0.59574896;-0.9340814;-0.61887276;0.16607936;450000.0
0.22478779;-0.009646806;-0.35203657;2.5875647;4.4918175;;4.6256785;-0.07057356;281300.0
0.22478779;-0.009646806;-0.03197882;0.6332191;1.9231764;0.3125084;1.8755506;-0.69946176;272900.0
0.22272873;-0.009646806;-0.11199326;0.77579516;1.5964737;0.16857047;1.5546154;-0.035674386;362500.0
0.22272873;-0.009646806;-0.03197882;-0.12504679;0.1618226;-0.57205564;0.12214841;0.47125718;425000.0
0.22272873;-0.009749669;-0.03197882;-0.8191306;-0.73305875;-0.95240074;-0.7597712;-0.38829747;375000.0
0.20214297;-0.010264101;0.12805006;0.6607258;0.9170267;0.040334858;0.9492741;0.32223475;435100.0
0.20214297;-0.010264101;0.20806451;1.0678238;1.7834991;0.47476572;1.9381721;0.36636817;436700.0
0.20008393;-0.010264101;0.28807896;1.7169801;2.945898;1.1569443;3.1227624;-0.020135127;383300.0
0.20008393;-0.010366965;-0.03197882;1.1411748;2.2309399;0.7608969;2.4782827;-0.22297145;483300.0
0.20008393;-0.010366965;-0.35203657;0.13947524;1.1206241;0.04469661;1.152794;-0.5742572;291700.0
0.20008393;-0.010366965;0.52812225;0.1348908;0.9335986;-0.093134865;0.96232027;-0.43516943;350000.0
0.20214297;-0.010264101;0.28807896;0.5644526;0.8531066;0.013291972;0.8736065;0.53755325;442100.0
0.20214297;-0.010264101;0.20806451;0.24537574;0.6353048;-0.2030511;0.63616663;0.00011653056;450000.0
0.20214297;-0.010366965;;0.9651324;1.5278188;0.43987167;1.7633538;0.29281217;470800.0
0.20420045;-0.010264101;0.28807896;-0.37902462;-0.15067565;-0.25975394;-0.13877454;-0.49586123;353600.0
0.20214297;-0.010366965;-0.03197882;-0.03427493;0.5027298;0.09354828;0.4639575;-0.4866906;475000.0
0.20214297;-0.010366965;0.04803562;0.04090984;0.6139981;-0.17688058;0.76140964;-0.3314268;330000.0
0.20625949;-0.0101612;0.28807896;0.13259858;0.49326015;-0.114071295;0.53440666;0.5344962;350000.0
0.20625949;-0.010264101;0.28807896;0.18531962;0.5784869;-0.10273073;0.6231205;-0.1832958;347900.0
0.20420045;-0.010264101;0.84818006;-0.4995953;-0.32823148;-0.31994617;-0.32924828;-0.107701845;381800.0
0.20625949;-0.010264101;0.04803562;0.30589032;0.81049323;0.0717395;0.8396865;0.03909176;290600.0
0.20625949;-0.010264101;0.20806451;0.010194112;0.3346436;-0.12017775;0.32305908;-0.04968495;340500.0
0.20420045;-0.010264101;-0.75210875;-0.787498;-0.6052186;-0.89569795;-0.5979989;-1.492402;310000.0
0.20420045;-0.010366965;-0.5120655;-0.628418;-0.13410378;-0.29203093;-0.05266997;-0.73276895;375000.0
0.20420045;-0.010366965;0.04803562;-0.4743809;0.0055734753;-0.3679255;-0.03701459;-0.6174356;375000.0
0.20214297;-0.010366965;0.12805006;-0.24974349;0.34884807;-0.36181903;0.23695453;-0.32684147;366700.0
0.20831853;-0.010264101;-0.11199326;-0.3001723;0.21627305;-0.3478614;0.24739143;-0.59017843;327300.0
0.20831853;-0.010264101;0.84818006;-0.63071024;-0.60758597;-0.4839482;-0.5666882;-0.3513602;325000.0
0.20831853;-0.010264101;1.8883677;-0.96124816;;-0.980316;-0.96850955;-0.8898794;337500.0
0.20831853;-0.010366965;0.04803562;-0.13329878;0.6944901;0.44685048;0.77967423;-0.6450112;233300.0
0.20625949;-0.010366965;0.7681656;-0.20940045;0.26362127;0.27761436;0.21608068;-0.85243267;297500.0
0.20420045;-0.010366965;-1.3922244;-1.1680063;-1.2396847;-1.1259986;-1.2555249;-0.66978455;250000.0
0.20625949;-0.010366965;0.52812225;0.20044826;0.55481285;0.68238527;0.60224664;-1.0203696;332500.0
0.20420045;-0.010366965;0.12805006;-0.27174878;0.16419001;-0.0137509145;0.15867762;-0.8820463;330800.0
0.20420045;-0.010366965;-0.27202213;-0.4752978;-0.18855423;-0.39933014;-0.20661451;-0.62081087;293800.0
0.20214297;-0.010366965;-0.03197882;-0.56194365;0.10026991;-0.63224787;0.109102264;-1.377833;450000.0
0.20420045;-0.010469867;0.20806451;0.10600885;0.6258352;-0.026836181;0.7327081;0.2627531;381500.0
0.20420045;-0.010572731;1.0082089;-0.016395627;0.48142308;-0.3339038;0.43525597;-0.29971176;370000.0
0.20420045;-0.010469867;0.12805006;0.21007557;0.98094684;0.10488884;1.0432065;-0.121967345;425000.0
0.20420045;-0.010469867;0.20806451;-0.36252064;-0.19328906;-0.62963086;-0.2848914;0.46062195;353800.0
0.20625949;-0.010572731;-0.03197882;-0.6238336;-0.5626052;-0.6741207;-0.5771251;0.38502797;384400.0
0.20625949;-0.010572731;1.0882233;-0.61833227;-0.5649726;-0.75612175;-0.49362975;-0.34792125;340500.0
0.20420045;-0.010572731;-0.27202213;0.7010688;1.2484642;0.26889086;1.3015201;0.18817796;450000.0
0.20420045;-0.010572731;0.04803562;-0.4092819;-0.14357342;-0.6104391;-0.18313144;-0.04115128;500000.0
0.20625949;-0.010366965;1.0082089;-0.22177842;0.022145353;-0.39671308;0.14563148;-0.605845;444400.0
0.20625949;-0.010469867;1.2482523;-0.20389912;-0.15304306;-0.3679255;-0.13877454;0.7109035;470800.0
0.20625949;-0.010469867;1.0082089;0.038617622;0.041084643;-0.34349966;-0.060497656;0.47405946;462900.0
0.20420045;-0.010469867;0.92819446;-0.1933549;0.16892484;-0.3644361;0.17172378;0.049854543;398300.0
0.20625949;-0.010469867;1.0082089;-0.85626453;-0.8017137;-0.83637804;-0.76759887;-0.7228341;418200.0
0.20625949;-0.010469867;1.2482523;-0.2763332;-0.46554133;-0.4211389;-0.3109837;1.5441561;480100.0
0.20625949;-0.010469867;1.1682378;-0.6692195;-0.5578703;-0.9140173;-0.655402;-0.48401585;461100.0
0.20625949;-0.010469867;-0.11199326;-0.3840675;-0.1625127;-0.5266934;-0.20661451;0.061126735;413000.0
0.21037759;-0.010366965;1.0082089;0.15414543;0.37962443;-0.1995617;0.3752437;-0.13909847;421900.0
0.21037759;-0.010366965;;-0.6371285;-0.8017137;-0.76397294;-0.73628813;1.703814;493400.0
0.20831853;-0.010366965;1.3282666;0.54244727;1.0188254;0.21742214;0.9649295;-0.40065226;456200.0
0.20831853;-0.010366965;1.4082811;-0.022355394;-0.089122966;-0.18822114;-0.0004853764;1.5073464;473000.0
0.20831853;-0.010366965;0.84818006;0.44892475;0.55954766;0.11186765;0.6831327;1.006465;405400.0
0.22684526;-0.010264101;0.84818006;-1.1033658;-1.1733972;-1.1364669;-1.1720295;-0.9882089;196400.0
0.22478779;-0.010264101;1.2482523;-0.3240114;-0.23353504;-0.12715656;-0.1805222;0.17639636;266400.0
0.22478779;-0.010366965;1.3282666;-0.23919928;-0.12700154;-0.085283704;-0.05266997;0.18136369;268600.0
0.22272873;-0.010366965;0.7681656;-0.07920241;0.2281101;-0.11232659;0.18998839;-0.054652434;279400.0
0.22272873;-0.010366965;1.3282666;-0.47804847;-0.28088325;-0.3478614;-0.32924828;-0.15234499;314500.0
0.22478779;-0.010469867;-0.8321232;3.1670377;3.6348145;2.16451;3.7020113;0.6906516;304100.0
0.22272873;-0.010469867;-0.27202213;-0.69626766;-0.60285115;-0.7831646;-0.5405959;-0.8403963;340600.0
0.22272873;-0.010366965;0.7681656;-0.04527758;0.25415164;-0.3051162;0.25000066;0.28841802;322900.0
0.22272873;-0.010469867;0.52812225;0.8271408;0.89572;0.57595843;1.0092864;0.18601276;355100.0
0.22066969;-0.010469867;1.2482523;-0.5160993;-0.6573016;;-0.6136543;1.0996996;356300.0
0.22066969;-0.010366965;0.92819446;-0.9291571;-0.953228;;-0.9632911;0.64734596;332800.0
0.22272873;-0.010572731;0.92819446;-0.4835498;-0.6407297;-0.5362893;-0.60843587;0.9723297;485700.0
0.22272873;-0.010675593;0.28807896;-0.003559201;-0.2879855;-0.35832962;-0.2587991;1.8635995;369200.0
0.22272873;-0.010675593;1.1682378;-0.9204467;-0.9579628;-0.90616614;-0.9371988;0.9269223;314900.0
0.22272873;-0.010572731;0.52812225;-0.52939415;-0.36374265;-0.29377565;-0.40752518;0.24154608;339100.0
0.22066969;-0.010572731;0.44810784;-0.3684804;-0.48448062;-0.4961611;-0.42318055;0.7472037;329400.0
0.22066969;-0.010572731;0.6881512;-0.49776155;-0.6667713;-0.6017156;-0.6319189;1.1254917;336000.0
0.22066969;-0.010675593;0.6081367;-0.61420625;-0.7093847;-0.6427161;-0.7415066;1.4561437;328100.0
0.22066969;-0.010675593;0.6081367;-0.6394207;-0.77330476;-0.74129176;-0.7154143;1.1396936;326700.0
0.22066969;-0.010572731;1.2482523;-0.22819664;-0.36611006;-0.37403196;-0.35012212;0.63174325;344300.0
0.22066969;-0.010469867;1.5683099;-0.54681504;-0.6786083;-0.652312;-0.60843587;1.3143175;351600.0
0.21861064;-0.010469867;1.2482523;-0.27954233;-0.34480336;-0.41852185;-0.3553406;0.58684516;333500.0
0.21861064;-0.010572731;0.6881512;-0.54727346;-0.66440386;-0.65580136;-0.62670046;1.1792419;331000.0
0.21861064;-0.010469867;1.1682378;-0.28412676;-0.025202869;-0.13151832;0.033434607;0.6536508;302500.0
0.21861064;-0.010469867;0.3680934;0.31460074;1.028295;0.9022178;1.1032187;-0.5075792;285300.0
0.21655317;-0.010469867;1.0882233;-0.4216599;-0.24063727;-0.3871172;-0.1700853;-0.4810863;305000.0
0.21861064;-0.010572731;0.7681656;-1.0524784;-1.1118445;-1.0230612;-1.1172357;-0.71754825;271400.0
0.21655317;-0.010572731;1.3282666;-0.3726064;-0.4371324;-0.48656526;-0.3396852;0.8654665;329800.0
0.21861064;-0.010572731;1.4082811;-1.1528777;-1.2302151;-1.1966591;-1.258134;0.18314685;275000.0
0.21655317;-0.010572731;0.3680934;-0.67884684;-0.5697074;-0.61654556;-0.63713735;-0.25850758;325000.0
0.21449411;-0.010572731;0.6881512;-0.5866996;-0.43003017;-0.37752137;-0.42057133;0.05393029;314300.0
0.21449411;-0.010675593;1.3282666;-0.24194995;-0.20986094;-0.21875343;-0.1883499;0.07985001;323000.0
0.21243507;-0.010675593;1.2482523;-1.0611889;-1.1071097;-1.1207645;-1.1250633;1.4567168;275000.0
0.22478779;-0.010675593;-0.5920799;3.9830675;5.916999;3.2156932;6.099893;0.60563225;228300.0
0.22684526;-0.010675593;0.28807896;0.64101267;0.05765652;-0.035559695;0.174333;3.181112;439100.0
0.2289043;-0.010675593;0.52812225;0.49614447;0.25651905;0.0071855136;0.29435757;1.0461404;313700.0
0.22684526;-0.010675593;0.6081367;0.27884212;0.007940887;-0.11843305;0.049089983;0.95067686;397000.0
0.23096336;-0.010572731;0.12805006;-0.33959848;-0.74252844;-0.61131144;-0.6136543;1.7540616;492500.0
0.23096336;-0.010572731;1.4082811;0.35861135;-0.08675556;-0.045155555;0.0073423125;1.0632081;270400.0
0.23096336;-0.010675593;1.5683099;0.055580042;-0.23826987;-0.28417978;-0.11007302;0.8754652;269100.0
0.2289043;-0.010675593;1.1682378;0.017070767;0.01977794;-0.25800925;0.0595269;0.29344898;287100.0
0.2289043;-0.010675593;1.3282666;-0.28183454;-0.40635604;-0.46388412;-0.35794982;0.6138478;268900.0
0.23096336;-0.010675593;1.3282666;-0.3923195;-0.32823148;-0.66452485;-0.4362267;-0.30225915;222100.0
0.2330224;-0.010572731;1.2482523;0.25821218;-0.06308144;-0.22485991;-0.07354381;0.8686508;314900.0
0.2330224;-0.010572731;1.6483244;0.11151018;-0.30455738;-0.29028624;-0.24836218;1.4154491;313300.0
0.23507988;-0.010572731;1.8883677;-0.6903079;-0.87747085;-0.83288866;-0.848485;0.3916511;247600.0
0.2330224;-0.010572731;1.6483244;-0.070950426;-0.3968864;-0.36879784;-0.37099597;0.2058824;296800.0
0.2330224;-0.010675593;1.4882954;-0.693517;-0.8064485;-0.87563384;-0.84326655;0.036735408;179400.0
0.2330224;-0.010675593;1.5683099;-0.66371816;-0.7922441;-0.8232928;-0.8119558;0.09443391;183000.0
0.23096336;-0.010572731;0.92819446;0.12572193;-0.34243596;-0.32954204;-0.24053448;2.0775807;372000.0
0.17949815;-0.009235275;-0.67209435;5.350605;3.3010097;3.4992073;3.584596;3.468586;472000.0
0.1815572;-0.00944104;0.52812225;-0.10258304;-0.1601453;-0.3373932;-0.115291476;1.7664163;407000.0
0.17949815;-0.009646806;1.1682378;-0.1796016;-0.24063727;-0.4193942;-0.2770637;2.5043328;438500.0
0.17949815;-0.009749669;;-0.804002;-0.8490619;-0.9087832;-0.848485;2.0591118;380000.0
0.17949815;-0.009852571;-0.9921521;-1.0547707;-1.137886;-1.126871;-1.1407187;0.60391283;433300.0
0.17332257;-0.00944104;0.52812225;0.53877974;0.3559503;0.0699948;0.39611754;1.3990183;448100.0
0.1486187;-0.009543942;0.44810784;-0.16722362;-0.32586408;-0.50924635;-0.4805836;0.54551375;377300.0
0.15479428;-0.009132412;-1.7122822;9.740204;9.155617;7.3558717;9.16052;1.0995085;318500.0
0.14244312;-0.008926647;-1.5522532;12.7379675;8.4122505;9.972925;8.949172;2.7620018;399200.0
0.13832502;-0.0090295095;-1.5522532;-0.67701304;-0.8537967;-0.6924401;-0.8380481;2.0192454;356700.0
0.1486187;-0.008823783;-0.9921521;0.15139477;-0.36137524;-0.18560408;-0.3188114;1.0814856;346100.0
0.1342085;-0.009132412;-0.5120655;4.148107;2.8180578;2.2796605;3.052313;2.112289;385500.0
0.35242054;-0.003268236;-1.0721666;0.16560653;0.20206858;0.22091155;0.10127457;-0.46019772;106700.0
0.33595285;-0.004091258;-1.872311;1.8884381;1.6840678;2.768177;1.9955752;0.207156;115100.0
0.348304;-0.0046056523;-1.7922965;3.5039937;3.1352909;4.1194487;3.3393285;0.12965165;120000.0
0.311249;-0.003268236;0.28807896;0.4085817;0.25178424;0.25493324;0.02299769;-0.13801587;123900.0
0.28448763;-0.0029595685;0.44810784;-0.64262974;-0.60285115;-0.56158745;-0.66062045;-0.7909132;104800.0
0.2906632;-0.003268236;-1.152181;-0.0063098636;-0.060714033;-0.18560408;0.02821615;-0.7007354;150000.0
0.28448763;-0.0035768645;-1.9523255;9.520151;8.596909;7.8967295;8.270772;0.21931994;144000.0
0.28036955;-0.0035768645;-1.7922965;2.2052226;1.5254514;1.7867819;1.6015816;1.0507897;140100.0
0.27831048;-0.0034740015;-0.9121376;-0.06453221;-0.354273;-0.19345525;-0.36055905;0.6145481;125700.0
0.27831048;-0.0035768645;-1.31221;1.237448;0.79392135;0.87081313;0.7248804;0.6280494;131500.0
0.276253;-0.0034740015;0.44810784;-0.21260954;-0.33770114;-0.14983769;-0.29532832;-0.59017843;96800.0
0.276253;-0.0035768645;-0.03197882;-0.8718516;-0.9840043;-0.9541455;-0.99199265;0.22180368;102600.0
0.2824286;-0.003885493;0.3680934;-0.8007929;-0.85853153;-0.8861021;-0.9371988;-0.6411263;187500.0
0.28448763;-0.003268236;-1.872311;1.4611685;1.5207165;1.0130063;1.3197848;-0.81231123;159400.0
0.2824286;-0.0033710992;-1.872311;3.546629;2.6215627;;2.415661;0.83037615;141100.0
0.28448763;-0.0033710992;-1.7922965;0.8885723;0.6258352;0.08918653;0.16128686;-0.5234367;138500.0
0.2824286;-0.003268236;-0.9921521;0.59333456;0.6613463;0.07261185;0.7666281;-0.80352277;137500.0
0.27831048;-0.003268236;-0.19200769;0.73820275;0.670816;1.176136;0.76140964;-0.73799103;104000.0
0.27831048;-0.003268236;1.4082811;-1.1826764;-1.2538892;-1.2446384;-1.2894448;-1.6250577;225000.0
0.27831048;-0.0033710992;-1.7122822;1.0522367;0.8175955;1.2145195;0.9727572;0.41152072;130000.0
0.276253;-0.0033710992;0.44810784;-0.31025806;-0.09385779;-0.31645676;-0.143993;-1.6221281;93800.0
0.276253;-0.0034740015;0.28807896;0.48147425;0.53350616;0.47563806;0.44830212;0.0033644664;108800.0
0.27831048;-0.0034740015;-0.11199326;0.18302739;-0.09149038;0.121463515;0.05691767;0.06603045;113500.0
0.27419397;-0.0035768645;0.20806451;0.02119676;0.2896628;;0.26304683;-0.7855636;101100.0
0.27419397;-0.0034740015;0.52812225;-0.23003042;-0.3921516;-0.29028624;-0.36838675;-0.15540192;100300.0
0.27419397;-0.0035768645;0.3680934;0.089504875;-0.12936896;0.005440811;-0.03179613;0.37649417;119600.0
0.27419397;-0.0035768645;-0.27202213;-0.42028457;-0.46790874;-0.5807792;-0.50145745;0.5532832;126500.0
0.27007586;-0.0035768645;-0.9121376;0.1715663;0.6921227;0.113612354;0.5057052;-0.6919469;85400.0
0.2721349;-0.0034740015;0.28807896;-0.6050374;-0.7235891;-0.6357373;-0.6580112;-0.27175412;107500.0
0.27007586;-0.0035768645;-1.5522532;0.77166915;0.8531066;0.69721526;0.93883723;0.06622146;110900.0
0.2721349;-0.0036797668;-1.872311;4.445637;5.7134013;4.2311096;5.6171856;-0.06592463;146900.0
0.27419397;-0.003885493;-0.67209435;-0.62475044;-0.8017137;-0.7761858;-0.8223927;0.6256294;247200.0
0.27419397;-0.0031653338;-1.0721666;-0.20114845;-0.42292792;-0.33477613;-0.5249405;0.60391283;118100.0
0.27007586;-0.003268236;-0.11199326;1.5528573;1.0851129;1.0810498;0.99363106;0.31535655;117200.0
0.2721349;-0.003268236;0.6081367;-0.5876165;-0.68571055;-0.63835436;-0.655402;-0.0727389;101400.0
0.27419397;-0.003268236;0.3680934;-0.12504679;-0.18618682;0.0359731;-0.33185753;-0.5459811;93000.0
0.27419397;-0.003268236;0.28807896;-0.66738576;-0.69044536;-0.7439088;-0.6032174;-1.5825799;86900.0
0.2721349;-0.003268236;0.52812225;-0.5119733;-0.5460333;-0.52233166;-0.5249405;-0.7316862;97700.0
0.27419397;-0.0033710992;0.6081367;-0.64858955;-0.527094;-0.6653972;-0.5510328;-1.0562243;98400.0
0.27419397;-0.0033710992;-1.31221;-0.29146188;0.17602707;-0.32256323;0.18998839;-1.5434136;102100.0
0.2721349;-0.0033710992;0.6081367;0.034950074;-0.2027587;-0.21700872;-0.12833762;0.18136369;116300.0
0.27007586;-0.0033710992;0.3680934;0.13672458;-0.10806226;-0.06609198;-0.060497656;0.76548123;127700.0
0.27007586;-0.0034740015;0.52812225;0.22657955;0.10263733;0.46516985;0.114320725;0.14398076;126800.0
0.27419397;-0.0034740015;0.44810784;-0.5413137;-0.5034199;-0.6392267;-0.530159;-0.25908077;100000.0
0.27419397;-0.0034740015;1.5683099;-0.56882036;-0.5034199;-0.6496949;-0.5145036;-0.99349475;94900.0
0.24537356;-0.0027538424;-0.75210875;0.37144777;0.14525072;0.3282107;0.1821607;0.7074007;163600.0
0.26390028;-0.00265094;-0.9921521;-0.26808125;-0.40162122;-0.6427161;-0.44666362;-0.9417826;146400.0
0.26184282;-0.0034740015;-1.872311;2.959821;2.2806554;5.4550185;2.026886;0.763125;163400.0
0.2680184;-0.0034740015;-1.31221;1.0366496;0.62346774;0.651853;0.5813728;0.312045;171900.0
0.2680184;-0.0035768645;-1.2321954;1.2475338;0.5524454;0.7390881;0.5813728;1.9108535;185600.0
0.26390028;-0.0036797668;-1.6322677;3.967939;3.0358596;3.742593;3.107107;0.8608813;167900.0
0.2680184;-0.0036797668;-1.872311;2.6279078;2.403761;1.9909121;2.3165104;0.566275;140300.0
0.26390028;-0.003885493;0.3680934;-0.38452595;-0.5057873;-0.4603947;-0.4884113;0.20352605;126800.0
0.2680184;-0.00378263;-1.5522532;-0.48538357;-0.6786083;-0.6191626;-0.69975895;1.2916455;173200.0
0.2577247;-0.0036797668;-0.03197882;-0.12046236;-0.3116596;-0.24317928;-0.3057652;0.43744045;179700.0
0.25566566;-0.00378263;-0.27202213;0.003317455;-0.36137524;-0.33303145;-0.42578977;-0.02452943;138200.0
0.2577247;-0.00378263;-0.9121376;0.5456564;0.2896628;0.3718283;0.22129914;0.7790463;152400.0
0.25978377;-0.003885493;-0.9121376;0.6332191;0.64950925;0.7608969;0.6648682;-0.40288123;140100.0
0.25566566;-0.003885493;-0.9121376;-0.36343753;-0.45370427;-0.5886303;-0.43361747;-0.06968198;136300.0
0.2474326;-0.0035768645;-0.75210875;-0.9479533;-0.9721673;-0.98293304;-1.031131;-0.29563588;185400.0
0.2433145;-0.003885493;-0.8321232;1.9590384;1.9705247;1.2180089;1.8781599;-0.22889414;218400.0
0.23713894;-0.0041941605;0.20806451;-0.5601099;-0.6312601;-0.4856929;-0.52754974;0.7414084;264900.0
0.22478779;-0.0046056523;-0.8321232;-0.34876734;-0.38978416;-0.4603947;-0.33707598;0.42597738;148900.0
0.1774391;-0.0030624708;-0.27202213;0.21099246;0.11210697;0.10227179;0.02299769;0.8961627;156700.0
0.22066969;-0.0033710992;-1.4722388;0.68869084;0.64950925;0.6309166;0.5448436;0.39317948;151600.0
0.3194836;-0.004091258;0.44810784;-1.1638803;-1.2160106;-1.2106167;-1.2711802;-1.4441289;137500.0
0.3194836;-0.004502789;-1.7122822;-0.88881403;-0.98163694;-0.833761;-1.0363495;-0.5968017;125600.0
0.31742457;-0.0047085546;-1.872311;1.3722304;1.2318923;1.85657;1.2989109;-0.30703548;132700.0
0.32360014;-0.005120085;-1.6322677;0.39620373;0.25415164;0.63527834;0.3074037;0.1909801;135800.0
0.311249;-0.005120085;-1.4722388;0.1316817;0.045819465;0.20957099;0.077791505;0.1163415;141000.0
0.30713087;-0.005120085;-1.2321954;0.089504875;-0.010998402;;-0.026577672;0.26606464;135700.0
0.28448763;-0.004091258;0.20806451;-0.49638623;-0.29272032;-0.17600822;-0.27184525;-1.0855193;99200.0
0.29889783;-0.0041941605;0.7681656;-1.0873202;-1.1473557;-1.0291677;-1.1694202;-0.97782826;96900.0
0.26595932;-0.004091258;-0.75210875;0.43196234;0.15708777;0.20608158;0.20042531;0.3060587;228100.0
0.2680184;-0.0042970236;-1.7122822;-0.070950426;-0.4821132;-0.4036919;-0.44144517;2.2043772;292200.0
0.27007586;-0.004399926;-2.1123543;3.8455343;2.3895564;2.3180437;2.2591074;1.7894064;204400.0
0.27831048;-0.004399926;0.3680934;-0.1974809;-0.10096002;0.015909025;-0.15182069;-0.8157502;94500.0
0.2721349;-0.004502789;0.3680934;-0.23323952;-0.26194397;-0.32605264;-0.27184525;0.036735408;111400.0
0.27007586;-0.004399926;-1.872311;2.1428742;1.4189179;1.4675013;1.1188741;0.83661723;154100.0
0.25978377;-0.0048114173;-1.31221;-0.06774132;-0.3116596;-0.34262732;-0.31620213;0.65785396;262100.0
0.2577247;-0.004091258;-1.9523255;5.3767366;3.8005333;3.836807;3.4045591;1.08467;222400.0
0.25978377;-0.0039883954;-0.9921521;-0.021438507;-0.2666788;-0.14634828;-0.19617759;1.4482467;181100.0
0.27831048;-0.0046056523;-1.2321954;-0.0026423135;0.26125386;0.44336107;0.09344689;-1.0329794;102600.0
0.276253;-0.0046056523;0.04803562;-0.11450259;-0.15304306;0.2662738;-0.04745151;0.044377647;113500.0
0.27419397;-0.0047085546;-1.7922965;3.3293266;3.2015784;3.0106907;2.9218516;0.05533144;167600.0
0.27831048;-0.0048114173;-1.872311;1.754114;1.454429;1.732696;1.57288;0.2018065;148500.0
0.2824286;-0.0046056523;0.28807896;-0.5183915;-0.5531355;-0.5816515;-0.61104506;-0.25583282;103500.0
0.2824286;-0.0046056523;0.04803562;0.1023413;0.14998555;0.066505395;0.18737917;-0.64380103;106900.0
0.2824286;-0.0047085546;-1.7122822;8.140694;8.985164;9.187809;8.954391;-0.23443481;138100.0
0.28448763;-0.0047085546;-1.9523255;3.273855;2.7067895;3.078734;2.697458;0.54124683;142900.0
0.2865451;-0.0046056523;-1.872311;-0.69076633;-0.83722484;-0.7063977;-0.86935884;0.31535655;146600.0
0.28860417;-0.0046056523;0.44810784;0.36502954;0.14525072;0.42591405;0.17172378;0.21524404;107400.0
0.2906632;-0.0046056523;0.6081367;-0.51655775;-0.6667713;-0.47260764;-0.6293097;0.11672352;109300.0
0.2865451;-0.0046056523;-1.31221;0.5644526;0.75130796;0.63527834;0.8083758;-0.42453417;116300.0
0.28860417;-0.0048114173;-1.872311;3.5044522;3.033492;3.8647223;3.3628116;0.35420457;145500.0
0.2865451;-0.0048114173;-1.152181;1.1572204;0.8223303;1.22586;0.84229577;0.563473;137200.0
0.2968388;-0.0046056523;-1.9523255;3.314198;2.9364283;2.708857;2.8618393;0.25230855;154300.0
0.29889783;-0.0047085546;-1.9523255;3.6837037;2.76124;3.445994;2.6818025;0.89558965;151300.0
0.30095533;-0.0049143196;-2.1123543;0.037242293;-0.022835458;-0.06347492;-0.18574066;0.25109872;137400.0
0.2865451;-0.0049143196;-1.872311;6.217064;5.756015;5.854555;5.6093583;0.5394002;141800.0
0.28860417;-0.0053258506;-1.152181;0.08171134;-0.19092165;-0.17862529;-0.25358063;0.75783926;239900.0
0.22684526;-0.006148873;-1.3922244;6.7479415;5.5074368;6.350923;6.005961;1.448183;225200.0
0.23096336;-0.0052229483;-1.152181;0.3989544;0.12394402;0.23486915;0.20564377;1.4267849;333300.0
0.2577247;-0.0052229483;-1.7122822;0.8729852;0.4624838;0.7478116;0.5631082;1.8322666;311600.0
0.24949008;-0.0054287137;-1.7922965;1.4639192;0.87204593;0.72774756;0.75358194;0.7012234;340400.0
0.2474326;-0.0058402442;-1.4722388;-0.19977312;-0.31876183;-0.28069037;-0.34229445;0.6795068;294000.0
0.276253;-0.0060460097;-1.4722388;0.048703387;-0.17671718;0.2898273;-0.11007302;0.7341485;319100.0
0.3256592;-0.005531577;-1.31221;0.3801582;0.13814849;0.053420123;0.10127457;0.017566197;150800.0
0.311249;-0.005634479;0.28807896;-0.33180493;-0.46790874;-0.55373627;-0.52754974;0.5732804;159400.0
0.34624496;-0.0059431074;-0.8321232;0.16789874;0.13578108;-0.07481549;-0.07615303;-0.25487763;165000.0
0.20831853;-0.006457501;-1.31221;10.69881;10.081275;7.881027;10.407731;0.5510543;195300.0
0.20008393;-0.0059431074;-0.27202213;-0.6096218;-0.8277552;-0.65580136;-0.7441158;1.485757;220200.0
0.20008393;-0.0052229483;-2.0323398;1.8141702;1.2224227;1.3881173;1.311957;1.432644;251800.0
0.20420045;-0.005737342;0.6081367;-1.1625049;-1.2491543;-1.2315531;-1.2633525;-0.19214803;187500.0
0.20008393;-0.0058402442;;3.5058277;;3.0665212;2.561778;1.1650404;239400.0
